19-10-2020 13:23:12 U
19-10-2020 13:23:12 R
19-10-2020 13:23:13  
19-10-2020 13:23:13 N
19-10-2020 13:23:14 A
19-10-2020 13:23:14 T
19-10-2020 13:23:15 I
19-10-2020 13:23:15 O
19-10-2020 13:23:16 N
19-10-2020 13:23:18 H
19-10-2020 13:23:18 E
19-10-2020 13:23:19  
19-10-2020 13:23:19 C
19-10-2020 13:23:20 A
19-10-2020 13:23:21 L
19-10-2020 13:23:21 L
19-10-2020 13:23:21 E
19-10-2020 13:23:22 D
19-10-2020 13:23:22  
19-10-2020 13:23:22 S
19-10-2020 13:23:23 E
19-10-2020 13:23:23 V
19-10-2020 13:23:23 E
19-10-2020 13:23:24 N
19-10-2020 13:23:24  
19-10-2020 13:23:25 T
19-10-2020 13:23:25 I
19-10-2020 13:23:26 M
19-10-2020 13:23:26 E
19-10-2020 13:23:27 S
19-10-2020 13:23:28 E
19-10-2020 13:23:28 M
19-10-2020 13:23:29 P
19-10-2020 13:23:30 L
19-10-2020 13:23:30 O
19-10-2020 13:23:31 Y
19-10-2020 13:23:31 E
19-10-2020 13:23:32 E
19-10-2020 13:23:32  
19-10-2020 13:23:33 R
19-10-2020 13:23:33 E
19-10-2020 13:23:34 C
19-10-2020 13:23:34 R
19-10-2020 13:23:35 U
19-10-2020 13:23:35 I
19-10-2020 13:23:36 T
19-10-2020 13:23:37 M
19-10-2020 13:23:37 E
19-10-2020 13:23:38 N
19-10-2020 13:23:38 T
19-10-2020 13:23:38  
19-10-2020 13:23:39 T
19-10-2020 13:23:40 A
19-10-2020 13:23:40 K
19-10-2020 13:23:40 E
19-10-2020 13:23:41 S
19-10-2020 13:23:41  
19-10-2020 13:23:42 A
19-10-2020 13:23:42  
19-10-2020 13:23:43 L
19-10-2020 13:23:43 O
19-10-2020 13:23:44 T
19-10-2020 13:23:44  
19-10-2020 13:23:45 O
19-10-2020 13:23:46 F
19-10-2020 13:23:46  
19-10-2020 13:23:47 E
19-10-2020 13:23:48 F
19-10-2020 13:23:50 F
19-10-2020 13:23:51 O
19-10-2020 13:23:51 R
19-10-2020 13:23:52 T
19-10-2020 13:23:53 T
19-10-2020 13:23:53 H
19-10-2020 13:23:53 E
19-10-2020 13:23:54  
19-10-2020 13:23:54 D
19-10-2020 13:23:55 O
19-10-2020 13:23:56 G
19-10-2020 13:23:57  
19-10-2020 13:23:57 W
19-10-2020 13:23:58 I
19-10-2020 13:23:58 L
19-10-2020 13:23:59 L
19-10-2020 13:23:59  
19-10-2020 13:24:00 B
19-10-2020 13:24:00 I
19-10-2020 13:24:01 T
19-10-2020 13:24:01 E
19-10-2020 13:24:02  
19-10-2020 13:24:02 Y
19-10-2020 13:24:03 O
19-10-2020 13:24:04 U
19-10-2020 13:24:05 T
19-10-2020 13:24:06 H
19-10-2020 13:24:06 E
19-10-2020 13:24:06  
19-10-2020 13:24:07 D
19-10-2020 13:24:07 O
19-10-2020 13:24:08 G
19-10-2020 13:24:09  
19-10-2020 13:24:10 B
19-10-2020 13:24:10 U
19-10-2020 13:24:11 R
19-10-2020 13:24:11 R
19-10-2020 13:24:11 I
19-10-2020 13:24:13 BACKSPACE
19-10-2020 13:24:13 BACKSPACE
19-10-2020 13:24:14 I
19-10-2020 13:24:14 E
19-10-2020 13:24:14 D
19-10-2020 13:24:15  
19-10-2020 13:24:15 T
19-10-2020 13:24:16 H
19-10-2020 13:24:16 E
19-10-2020 13:24:16  
19-10-2020 13:24:17 B
19-10-2020 13:24:18 O
19-10-2020 13:24:18 N
19-10-2020 13:24:18 E
19-10-2020 13:24:21 A
19-10-2020 13:24:21 N
19-10-2020 13:24:21  
19-10-2020 13:24:22 I
19-10-2020 13:24:23 N
19-10-2020 13:24:23 E
19-10-2020 13:24:24 F
19-10-2020 13:24:24 F
19-10-2020 13:24:25 I
19-10-2020 13:24:25 C
19-10-2020 13:24:25 I
19-10-2020 13:24:26 E
19-10-2020 13:24:26 N
19-10-2020 13:24:27 T
19-10-2020 13:24:27  
19-10-2020 13:24:28 W
19-10-2020 13:24:29 Y
19-10-2020 13:24:30 BACKSPACE
19-10-2020 13:24:30 A
19-10-2020 13:24:31 Y
19-10-2020 13:24:31  
19-10-2020 13:24:32 T
19-10-2020 13:24:33 O
19-10-2020 13:24:33  
19-10-2020 13:24:34 H
19-10-2020 13:24:34 E
19-10-2020 13:24:34 A
19-10-2020 13:24:35 T
19-10-2020 13:24:36  
19-10-2020 13:24:36 A
19-10-2020 13:24:37  
19-10-2020 13:24:37 H
19-10-2020 13:24:38 O
19-10-2020 13:24:38 U
19-10-2020 13:24:39 S
19-10-2020 13:24:39 E
19-10-2020 13:24:40 T
19-10-2020 13:24:40 H
19-10-2020 13:24:41 A
19-10-2020 13:24:41 T
19-10-2020 13:24:42  
19-10-2020 13:24:42 R
19-10-2020 13:24:42 E
19-10-2020 13:24:43 F
19-10-2020 13:24:43 E
19-10-2020 13:24:43 R
19-10-2020 13:24:44 E
19-10-2020 13:24:44 N
19-10-2020 13:24:45 D
19-10-2020 13:24:45 U
19-10-2020 13:24:46 M
19-10-2020 13:24:46  
19-10-2020 13:24:47 A
19-10-2020 13:24:47 S
19-10-2020 13:24:47 K
19-10-2020 13:24:48 E
19-10-2020 13:24:48 D
19-10-2020 13:24:49  
19-10-2020 13:24:50 A
19-10-2020 13:24:50  
19-10-2020 13:24:50 S
19-10-2020 13:24:51 I
19-10-2020 13:24:51 L
19-10-2020 13:24:51 L
19-10-2020 13:24:52 Y
19-10-2020 13:24:53  
19-10-2020 13:24:53 Q
19-10-2020 13:24:54 U
19-10-2020 13:24:55 E
19-10-2020 13:24:55 S
19-10-2020 13:24:56 T
19-10-2020 13:24:56 I
19-10-2020 13:24:57 O
19-10-2020 13:24:57 N
19-10-2020 13:24:59 P
19-10-2020 13:24:59 A
19-10-2020 13:25:00 R
19-10-2020 13:25:00 K
19-10-2020 13:25:01 I
19-10-2020 13:25:02 N
19-10-2020 13:25:02 G
19-10-2020 13:25:03  
19-10-2020 13:25:04 L
19-10-2020 13:25:04 O
19-10-2020 13:25:05 T
19-10-2020 13:25:05  
19-10-2020 13:25:06 I
19-10-2020 13:25:06 S
19-10-2020 13:25:08  
19-10-2020 13:25:08 F
19-10-2020 13:25:09 U
19-10-2020 13:25:10 L
19-10-2020 13:25:10 L
19-10-2020 13:25:11  
19-10-2020 13:25:11 O
19-10-2020 13:25:12 F
19-10-2020 13:25:12  
19-10-2020 13:25:13 T
19-10-2020 13:25:13 R
19-10-2020 13:25:14 U
19-10-2020 13:25:14 C
19-10-2020 13:25:15 K
19-10-2020 13:25:15 S
19-10-2020 13:25:16 A
19-10-2020 13:25:16 N
19-10-2020 13:25:17  
19-10-2020 13:25:17 A
19-10-2020 13:25:18 I
19-10-2020 13:25:19 R
19-10-2020 13:25:19 P
19-10-2020 13:25:19 O
19-10-2020 13:25:20 R
19-10-2020 13:25:20 T
19-10-2020 13:25:21  
19-10-2020 13:25:22 I
19-10-2020 13:25:22 S
19-10-2020 13:25:23  
19-10-2020 13:25:24 A
19-10-2020 13:25:24  
19-10-2020 13:25:25 V
19-10-2020 13:25:25 E
19-10-2020 13:25:25 R
19-10-2020 13:25:26 Y
19-10-2020 13:25:26  
19-10-2020 13:25:27 B
19-10-2020 13:25:27 U
19-10-2020 13:25:28 S
19-10-2020 13:25:28 Y
19-10-2020 13:25:28  
19-10-2020 13:25:30 P
19-10-2020 13:25:30 L
19-10-2020 13:25:31 A
19-10-2020 13:25:31 C
19-10-2020 13:25:31 E
19-10-2020 13:25:33 T
19-10-2020 13:25:33 H
19-10-2020 13:25:33 E
19-10-2020 13:25:34  
19-10-2020 13:25:34 R
19-10-2020 13:25:34 E
19-10-2020 13:25:35 G
19-10-2020 13:25:35 R
19-10-2020 13:25:37 BACKSPACE
19-10-2020 13:25:38 I
19-10-2020 13:25:39 S
19-10-2020 13:25:39 T
19-10-2020 13:25:40 R
19-10-2020 13:25:40 A
19-10-2020 13:25:41 T
19-10-2020 13:25:42 I
19-10-2020 13:25:42 O
19-10-2020 13:25:42 N
19-10-2020 13:25:43  
19-10-2020 13:25:44 P
19-10-2020 13:25:44 E
19-10-2020 13:25:44 R
19-10-2020 13:25:45 I
19-10-2020 13:25:45 O
19-10-2020 13:25:46 D
19-10-2020 13:25:46  
19-10-2020 13:25:47 I
19-10-2020 13:25:47 S
19-10-2020 13:25:48  
19-10-2020 13:25:49 O
19-10-2020 13:25:49 V
19-10-2020 13:25:50 E
19-10-2020 13:25:50 R
0;0;16;272
19-10-2020 13:30:13 Q
19-10-2020 13:30:13 U
19-10-2020 13:30:14 I
19-10-2020 13:30:14 C
19-10-2020 13:30:14 K
19-10-2020 13:30:16  
19-10-2020 13:30:16 T
19-10-2020 13:30:17 H
19-10-2020 13:30:17 E
19-10-2020 13:30:17 R
19-10-2020 13:30:18 E
19-10-2020 13:30:18  
19-10-2020 13:30:19 I
19-10-2020 13:30:19 X
19-10-2020 13:30:20 BACKSPACE
19-10-2020 13:30:20 S
19-10-2020 13:30:20  
19-10-2020 13:30:21 S
19-10-2020 13:30:22 O
19-10-2020 13:30:22 M
19-10-2020 13:30:23 E
19-10-2020 13:30:23 O
19-10-2020 13:30:24 N
19-10-2020 13:30:24 E
19-10-2020 13:30:24  
19-10-2020 13:30:25 K
19-10-2020 13:30:26 N
19-10-2020 13:30:26 O
19-10-2020 13:30:27 C
19-10-2020 13:30:28 K
19-10-2020 13:30:29 I
19-10-2020 13:30:29 N
19-10-2020 13:30:30 G
19-10-2020 13:30:31 T
19-10-2020 13:30:31 R
19-10-2020 13:30:31 Y
19-10-2020 13:30:32  
19-10-2020 13:30:32 T
19-10-2020 13:30:32 O
19-10-2020 13:30:33  
19-10-2020 13:30:33 E
19-10-2020 13:30:34 N
19-10-2020 13:30:34 J
19-10-2020 13:30:34 O
19-10-2020 13:30:35  
19-10-2020 13:30:35 BACKSPACE
19-10-2020 13:30:36 Y
19-10-2020 13:30:36  
19-10-2020 13:30:37 Y
19-10-2020 13:30:37 O
19-10-2020 13:30:37 U
19-10-2020 13:30:37 R
19-10-2020 13:30:38  
19-10-2020 13:30:39 M
19-10-2020 13:30:40 A
19-10-2020 13:30:40 T
19-10-2020 13:30:40 E
19-10-2020 13:30:41 R
19-10-2020 13:30:41 N
19-10-2020 13:30:41 I
19-10-2020 13:30:42 T
19-10-2020 13:30:42 Y
19-10-2020 13:30:42  
19-10-2020 13:30:43 L
19-10-2020 13:30:43 E
19-10-2020 13:30:44 A
19-10-2020 13:30:44 V
19-10-2020 13:30:45 E
19-10-2020 13:30:46 H
19-10-2020 13:30:47 E
19-10-2020 13:30:47 BACKSPACE
19-10-2020 13:30:48 BACKSPACE
19-10-2020 13:30:48 T
19-10-2020 13:30:48 H
19-10-2020 13:30:49 E
19-10-2020 13:30:50  
19-10-2020 13:30:50 C
19-10-2020 13:30:50 H
19-10-2020 13:30:51 I
19-10-2020 13:30:51 L
19-10-2020 13:30:51 D
19-10-2020 13:30:52 E
19-10-2020 13:30:53 BACKSPACE
19-10-2020 13:30:53 R
19-10-2020 13:30:54 E
19-10-2020 13:30:54 N
19-10-2020 13:30:54  
19-10-2020 13:30:55 A
19-10-2020 13:30:56 E
19-10-2020 13:30:56 BACKSPACE
19-10-2020 13:30:57 R
19-10-2020 13:30:57 E
19-10-2020 13:30:57  
19-10-2020 13:30:58 P
19-10-2020 13:30:58 L
19-10-2020 13:30:59 A
19-10-2020 13:30:59 Y
19-10-2020 13:30:59 I
19-10-2020 13:31:00 N
19-10-2020 13:31:00 G
19-10-2020 13:31:02 T
19-10-2020 13:31:02 H
19-10-2020 13:31:02 E
19-10-2020 13:31:03  
19-10-2020 13:31:03 F
19-10-2020 13:31:03 O
19-10-2020 13:31:04 R
19-10-2020 13:31:04 C
19-10-2020 13:31:04 E
19-10-2020 13:31:05  
19-10-2020 13:31:06 I
19-10-2020 13:31:06 S
19-10-2020 13:31:06  
19-10-2020 13:31:07 W
19-10-2020 13:31:07 I
19-10-2020 13:31:08 T
19-10-2020 13:31:08 H
19-10-2020 13:31:09  
19-10-2020 13:31:09 Y
19-10-2020 13:31:10 U
19-10-2020 13:31:10 BACKSPACE
19-10-2020 13:31:11 O
19-10-2020 13:31:11 U
19-10-2020 13:31:13 T
19-10-2020 13:31:13 H
19-10-2020 13:31:13 E
19-10-2020 13:31:13  
19-10-2020 13:31:14 Q
19-10-2020 13:31:15 C
19-10-2020 13:31:15 BACKSPACE
19-10-2020 13:31:16 U
19-10-2020 13:31:17 I
19-10-2020 13:31:17 C
19-10-2020 13:31:18 K
19-10-2020 13:31:18  
19-10-2020 13:31:19 B
19-10-2020 13:31:19 R
19-10-2020 13:31:20 W
19-10-2020 13:31:21 BACKSPACE
19-10-2020 13:31:22 O
19-10-2020 13:31:22 W
19-10-2020 13:31:22 N
19-10-2020 13:31:23  
19-10-2020 13:31:23 F
19-10-2020 13:31:24 O
19-10-2020 13:31:24 X
19-10-2020 13:31:24  
19-10-2020 13:31:25 J
19-10-2020 13:31:25 U
19-10-2020 13:31:26 M
19-10-2020 13:31:26 P
19-10-2020 13:31:26 E
19-10-2020 13:31:27 D
19-10-2020 13:31:28 I
19-10-2020 13:31:28  
19-10-2020 13:31:29 C
19-10-2020 13:31:29 A
19-10-2020 13:31:29 N
19-10-2020 13:31:30  
19-10-2020 13:31:30 S
19-10-2020 13:31:31 E
19-10-2020 13:31:31 E
19-10-2020 13:31:31  
19-10-2020 13:31:32 T
19-10-2020 13:31:32 H
19-10-2020 13:31:33 E
19-10-2020 13:31:33  
19-10-2020 13:31:34 R
19-10-2020 13:31:34 I
19-10-2020 13:31:35 N
19-10-2020 13:31:35 G
19-10-2020 13:31:36 S
19-10-2020 13:31:36  
19-10-2020 13:31:38 O
19-10-2020 13:31:38 N
19-10-2020 13:31:38  
19-10-2020 13:31:39 S
19-10-2020 13:31:39 A
19-10-2020 13:31:39 T
19-10-2020 13:31:40 U
19-10-2020 13:31:40 R
19-10-2020 13:31:40 N
19-10-2020 13:31:41 W
19-10-2020 13:31:42 A
19-10-2020 13:31:42 N
19-10-2020 13:31:43 T
19-10-2020 13:31:43  
19-10-2020 13:31:43 T
19-10-2020 13:31:43 K
19-10-2020 13:31:45 BACKSPACE
19-10-2020 13:31:45 O
19-10-2020 13:31:46  
19-10-2020 13:31:47 T
19-10-2020 13:31:47 O
19-10-2020 13:31:48 BACKSPACE
19-10-2020 13:31:48 BACKSPACE
19-10-2020 13:31:49 J
19-10-2020 13:31:49 O
19-10-2020 13:31:49 I
19-10-2020 13:31:50 N
19-10-2020 13:31:50  
19-10-2020 13:31:51 U
19-10-2020 13:31:51 S
19-10-2020 13:31:51  
19-10-2020 13:31:52 F
19-10-2020 13:31:52 R
19-10-2020 13:31:53 BACKSPACE
19-10-2020 13:31:53 O
19-10-2020 13:31:53 R
19-10-2020 13:31:54  
19-10-2020 13:31:54 L
19-10-2020 13:31:55 U
19-10-2020 13:31:55 N
19-10-2020 13:31:55 C
19-10-2020 13:31:56 H
19-10-2020 13:31:57 Y
19-10-2020 13:31:57 O
19-10-2020 13:31:57 U
19-10-2020 13:31:58  
19-10-2020 13:31:58 M
19-10-2020 13:31:59 U
19-10-2020 13:31:59 S
19-10-2020 13:31:59 T
19-10-2020 13:32:00 B
19-10-2020 13:32:00 B
19-10-2020 13:32:01 BACKSPACE
19-10-2020 13:32:01 BACKSPACE
19-10-2020 13:32:02  
19-10-2020 13:32:02 B
19-10-2020 13:32:03  
19-10-2020 13:32:03 BACKSPACE
19-10-2020 13:32:03 E
19-10-2020 13:32:04  
19-10-2020 13:32:05 G
19-10-2020 13:32:05 E
19-10-2020 13:32:05 T
19-10-2020 13:32:05 T
19-10-2020 13:32:06 I
19-10-2020 13:32:06 N
19-10-2020 13:32:06 G
19-10-2020 13:32:07  
19-10-2020 13:32:07 L
19-10-2020 13:32:08 BACKSPACE
19-10-2020 13:32:09 O
19-10-2020 13:32:09 L
19-10-2020 13:32:10 D
19-10-2020 13:32:11 P
19-10-2020 13:32:11 A
19-10-2020 13:32:12 R
19-10-2020 13:32:12 K
19-10-2020 13:32:13 I
19-10-2020 13:32:13 N
19-10-2020 13:32:13 G
19-10-2020 13:32:14  
19-10-2020 13:32:14 T
19-10-2020 13:32:14 I
19-10-2020 13:32:15 K
19-10-2020 13:32:16 BACKSPACE
19-10-2020 13:32:16 C
19-10-2020 13:32:17 K
19-10-2020 13:32:17 E
19-10-2020 13:32:17 T
19-10-2020 13:32:17 S
19-10-2020 13:32:18  
19-10-2020 13:32:19 C
19-10-2020 13:32:20 A
19-10-2020 13:32:20 N
19-10-2020 13:32:20  
19-10-2020 13:32:21 B
19-10-2020 13:32:21 E
19-10-2020 13:32:21  
19-10-2020 13:32:22 C
19-10-2020 13:32:23 H
19-10-2020 13:32:23 A
19-10-2020 13:32:23 L
19-10-2020 13:32:24 L
19-10-2020 13:32:24 E
19-10-2020 13:32:24 N
19-10-2020 13:32:25 G
19-10-2020 13:32:25 E
19-10-2020 13:32:25 D
19-10-2020 13:32:26 T
19-10-2020 13:32:27 H
19-10-2020 13:32:27 E
19-10-2020 13:32:27  
19-10-2020 13:32:28 C
19-10-2020 13:32:28 A
19-10-2020 13:32:29 P
19-10-2020 13:32:29 I
19-10-2020 13:32:30 T
19-10-2020 13:32:30 A
19-10-2020 13:32:31 L
19-10-2020 13:32:31  
19-10-2020 13:32:32 O
19-10-2020 13:32:32 F
19-10-2020 13:32:33  
19-10-2020 13:32:33 O
19-10-2020 13:32:34 U
19-10-2020 13:32:34 R
19-10-2020 13:32:35  
19-10-2020 13:32:35 N
19-10-2020 13:32:35 A
19-10-2020 13:32:36 T
19-10-2020 13:32:36 I
19-10-2020 13:32:37 O
19-10-2020 13:32:37 N
0;0;17;279
19-10-2020 13:33:39 S
19-10-2020 13:33:40 N
19-10-2020 13:33:41 BACKSPACE
19-10-2020 13:33:41 E
19-10-2020 13:33:41 N
19-10-2020 13:33:42 T
19-10-2020 13:33:42  
19-10-2020 13:33:43 B
19-10-2020 13:33:43 Y
19-10-2020 13:33:44 BACKSPACE
19-10-2020 13:33:44 BACKSPACE
19-10-2020 13:33:45 T
19-10-2020 13:33:45 H
19-10-2020 13:33:45 E
19-10-2020 13:33:46 BACKSPACE
19-10-2020 13:33:46 I
19-10-2020 13:33:47 S
19-10-2020 13:33:47  
19-10-2020 13:33:47 B
19-10-2020 13:33:48 Y
19-10-2020 13:33:49  
19-10-2020 13:33:49 R
19-10-2020 13:33:49 E
19-10-2020 13:33:50 G
19-10-2020 13:33:50 I
19-10-2020 13:33:50 S
19-10-2020 13:33:51 T
19-10-2020 13:33:51 R
19-10-2020 13:33:51 E
19-10-2020 13:33:52 BACKSPACE
19-10-2020 13:33:52 BACKSPACE
19-10-2020 13:33:53 E
19-10-2020 13:33:53 R
19-10-2020 13:33:53 E
19-10-2020 13:33:53 D
19-10-2020 13:33:55  
19-10-2020 13:33:55 M
19-10-2020 13:33:56 A
19-10-2020 13:33:56 I
19-10-2020 13:33:56 L
19-10-2020 13:33:57 T
19-10-2020 13:33:58 H
19-10-2020 13:33:58 E
19-10-2020 13:33:58  
19-10-2020 13:33:58 B
19-10-2020 13:33:59 U
19-10-2020 13:33:59 S
19-10-2020 13:33:59  
19-10-2020 13:34:00 W
19-10-2020 13:34:00 S
19-10-2020 13:34:01 BACKSPACE
19-10-2020 13:34:01 A
19-10-2020 13:34:02 S
19-10-2020 13:34:03  
19-10-2020 13:34:04 V
19-10-2020 13:34:04 E
19-10-2020 13:34:04 R
19-10-2020 13:34:04 Y
19-10-2020 13:34:05  
19-10-2020 13:34:05 C
19-10-2020 13:34:06 R
19-10-2020 13:34:06 O
19-10-2020 13:34:07 W
19-10-2020 13:34:07 D
19-10-2020 13:34:07 E
19-10-2020 13:34:08 D
19-10-2020 13:34:09 T
19-10-2020 13:34:09 H
19-10-2020 13:34:09 E
19-10-2020 13:34:10  
19-10-2020 13:34:10 V
19-10-2020 13:34:10 O
19-10-2020 13:34:11 T
19-10-2020 13:34:11 E
19-10-2020 13:34:12 S
19-10-2020 13:34:12 BACKSPACE
19-10-2020 13:34:13 R
19-10-2020 13:34:13 S
19-10-2020 13:34:14  
19-10-2020 13:34:14 T
19-10-2020 13:34:15 U
19-10-2020 13:34:15 R
19-10-2020 13:34:15 E
19-10-2020 13:34:16 BACKSPACE
19-10-2020 13:34:16 N
19-10-2020 13:34:16 E
19-10-2020 13:34:18 BACKSPACE
19-10-2020 13:34:18 BACKSPACE
19-10-2020 13:34:18 F
19-10-2020 13:34:19 E
19-10-2020 13:34:19 D
19-10-2020 13:34:20  
19-10-2020 13:34:20 H
19-10-2020 13:34:20 I
19-10-2020 13:34:21 M
19-10-2020 13:34:21  
19-10-2020 13:34:22 O
19-10-2020 13:34:22 U
19-10-2020 13:34:22 T
19-10-2020 13:34:23 C
19-10-2020 13:34:24 A
19-10-2020 13:34:24 N
19-10-2020 13:34:24  
19-10-2020 13:34:25 I
19-10-2020 13:34:25  
19-10-2020 13:34:26 S
19-10-2020 13:34:26 K
19-10-2020 13:34:26 A
19-10-2020 13:34:27 T
19-10-2020 13:34:27 E
19-10-2020 13:34:28  
19-10-2020 13:34:28 W
19-10-2020 13:34:29 I
19-10-2020 13:34:29 T
19-10-2020 13:34:29 H
19-10-2020 13:34:30  
19-10-2020 13:34:30 S
19-10-2020 13:34:31 I
19-10-2020 13:34:31 S
19-10-2020 13:34:31 T
19-10-2020 13:34:31 E
19-10-2020 13:34:32 R
19-10-2020 13:34:32  
19-10-2020 13:34:33 T
19-10-2020 13:34:33 O
19-10-2020 13:34:34 D
19-10-2020 13:34:34 A
19-10-2020 13:34:34 Y
19-10-2020 13:34:35 S
19-10-2020 13:34:36 I
19-10-2020 13:34:36 X
19-10-2020 13:34:36  
19-10-2020 13:34:37 D
19-10-2020 13:34:38 A
19-10-2020 13:34:38 U
19-10-2020 13:34:38 G
19-10-2020 13:34:39 T
19-10-2020 13:34:39 H
19-10-2020 13:34:40 BACKSPACE
19-10-2020 13:34:40 BACKSPACE
19-10-2020 13:34:40 H
19-10-2020 13:34:40 T
19-10-2020 13:34:41 E
19-10-2020 13:34:41 R
19-10-2020 13:34:42 S
19-10-2020 13:34:42  
19-10-2020 13:34:42 A
19-10-2020 13:34:42 N
19-10-2020 13:34:43 D
19-10-2020 13:34:43  
19-10-2020 13:34:44 S
19-10-2020 13:34:44 E
19-10-2020 13:34:44 V
19-10-2020 13:34:44 E
19-10-2020 13:34:44 N
19-10-2020 13:34:45  
19-10-2020 13:34:45 S
19-10-2020 13:34:46 O
19-10-2020 13:34:46 N
19-10-2020 13:34:46 S
19-10-2020 13:34:47 F
19-10-2020 13:34:47 A
19-10-2020 13:34:48 L
19-10-2020 13:34:48 L
19-10-2020 13:34:48  
19-10-2020 13:34:49 I
19-10-2020 13:34:49 S
19-10-2020 13:34:49  
19-10-2020 13:34:50 M
19-10-2020 13:34:50 Y
19-10-2020 13:34:50  
19-10-2020 13:34:51 F
19-10-2020 13:34:51 A
19-10-2020 13:34:52 V
19-10-2020 13:34:52 O
19-10-2020 13:34:53 R
19-10-2020 13:34:53 I
19-10-2020 13:34:53 T
19-10-2020 13:34:53 E
19-10-2020 13:34:54  
19-10-2020 13:34:54 S
19-10-2020 13:34:54 E
19-10-2020 13:34:55 A
19-10-2020 13:34:56 S
19-10-2020 13:34:56 O
19-10-2020 13:34:56 N
19-10-2020 13:34:57 N
19-10-2020 13:34:58 O
19-10-2020 13:34:59  
19-10-2020 13:34:59 K
19-10-2020 13:34:59 I
19-10-2020 13:35:00 S
19-10-2020 13:35:00 S
19-10-2020 13:35:00 I
19-10-2020 13:35:01 N
19-10-2020 13:35:01 G
19-10-2020 13:35:01  
19-10-2020 13:35:02 I
19-10-2020 13:35:02 N
19-10-2020 13:35:03  
19-10-2020 13:35:03 T
19-10-2020 13:35:03 H
19-10-2020 13:35:03 E
19-10-2020 13:35:04  
19-10-2020 13:35:04 L
19-10-2020 13:35:04 I
19-10-2020 13:35:05 B
19-10-2020 13:35:05 R
19-10-2020 13:35:05 A
19-10-2020 13:35:06 R
19-10-2020 13:35:06 Y
19-10-2020 13:35:07 T
19-10-2020 13:35:07 H
19-10-2020 13:35:07 E
19-10-2020 13:35:08  
19-10-2020 13:35:08 V
19-10-2020 13:35:08 E
19-10-2020 13:35:09 N
19-10-2020 13:35:09 T
19-10-2020 13:35:09 I
19-10-2020 13:35:10 L
19-10-2020 13:35:10 W
19-10-2020 13:35:11 BACKSPACE
19-10-2020 13:35:11 A
19-10-2020 13:35:12 T
19-10-2020 13:35:12 I
19-10-2020 13:35:13 O
19-10-2020 13:35:13 N
19-10-2020 13:35:14  
19-10-2020 13:35:14 S
19-10-2020 13:35:14 Y
19-10-2020 13:35:14 S
19-10-2020 13:35:15 T
19-10-2020 13:35:15 M
19-10-2020 13:35:15 BACKSPACE
19-10-2020 13:35:16 E
19-10-2020 13:35:16 M
19-10-2020 13:35:16  
19-10-2020 13:35:17 I
19-10-2020 13:35:17 S
19-10-2020 13:35:17  
19-10-2020 13:35:18 B
19-10-2020 13:35:18 R
19-10-2020 13:35:19 O
19-10-2020 13:35:19 K
19-10-2020 13:35:19 E
19-10-2020 13:35:19 N
19-10-2020 13:35:20 S
19-10-2020 13:35:21 U
19-10-2020 13:35:21 B
19-10-2020 13:35:21 U
19-10-2020 13:35:21 R
19-10-2020 13:35:22 B
19-10-2020 13:35:22 S
19-10-2020 13:35:22  
19-10-2020 13:35:23 R
19-10-2020 13:35:23 BACKSPACE
19-10-2020 13:35:24 A
19-10-2020 13:35:24 R
19-10-2020 13:35:24 E
19-10-2020 13:35:24  
19-10-2020 13:35:25 S
19-10-2020 13:35:26 P
19-10-2020 13:35:26 R
19-10-2020 13:35:27 A
19-10-2020 13:35:27 L
19-10-2020 13:35:28 BACKSPACE
19-10-2020 13:35:28 W
19-10-2020 13:35:28 L
19-10-2020 13:35:28 I
19-10-2020 13:35:29 N
19-10-2020 13:35:29 G
19-10-2020 13:35:30  
19-10-2020 13:35:30 U
19-10-2020 13:35:31 P
19-10-2020 13:35:31  
19-10-2020 13:35:31 E
19-10-2020 13:35:32 V
19-10-2020 13:35:32 E
19-10-2020 13:35:32 R
19-10-2020 13:35:32 Y
19-10-2020 13:35:33 W
19-10-2020 13:35:33 H
19-10-2020 13:35:33 E
19-10-2020 13:35:34 R
19-10-2020 13:35:34 E
19-10-2020 13:35:35 O
19-10-2020 13:35:36 U
19-10-2020 13:35:36 R
19-10-2020 13:35:36  
19-10-2020 13:35:37 F
19-10-2020 13:35:37 A
19-10-2020 13:35:37 X
19-10-2020 13:35:37  
19-10-2020 13:35:38 N
19-10-2020 13:35:38 U
19-10-2020 13:35:38 M
19-10-2020 13:35:39 B
19-10-2020 13:35:39 E
19-10-2020 13:35:39 R
19-10-2020 13:35:40  
19-10-2020 13:35:40 H
19-10-2020 13:35:41 A
19-10-2020 13:35:41 S
19-10-2020 13:35:41  
19-10-2020 13:35:42 C
19-10-2020 13:35:42 A
19-10-2020 13:35:43 BACKSPACE
19-10-2020 13:35:43 H
19-10-2020 13:35:43 A
19-10-2020 13:35:43 N
19-10-2020 13:35:44 G
19-10-2020 13:35:44 E
19-10-2020 13:35:44 D
0;0;6;295
19-10-2020 13:37:27 F
19-10-2020 13:37:27 R
19-10-2020 13:37:28 E
19-10-2020 13:37:28 U
19-10-2020 13:37:28 D
19-10-2020 13:37:29  
19-10-2020 13:37:29 W
19-10-2020 13:37:30 R
19-10-2020 13:37:30 O
19-10-2020 13:37:30 T
19-10-2020 13:37:31 E
19-10-2020 13:37:31  
19-10-2020 13:37:32 O
19-10-2020 13:37:32 F
19-10-2020 13:37:33  
